11752942	36168328
11754157	11754157
11754366	26237904
11754366	33149688
11754366	40928933
11755472	21224412
11755472	26038538
11755472	26816316
11755472	30430925
11755472	31659290
11755472	31721694
11755472	32639555
11755472	33614295
11755472	34186932
11755472	35275432
11755472	36158420
11755472	36182541
11755472	36927061
11755472	38753869
11755472	39665832
11755472	42844429
11755472	42940280
11755472	43218480
11755472	43741443
11755472	44675175
11755472	44906397
11755472	45747597
11755472	45931492
11758314	31117475
11758314	45447415
11759607	11759607
11764239	12433945
11768003	21260059
11768003	30019540
11768003	35777273
11768003	36206731
11768003	46075935
11768613	31332321
11768613	33135050
11768667	20397601
11768667	33375782
11769438	37715531
11769946	11769946
11770306	19625926
11770306	32826202
11770306	44622462
11771287	12158084
11771287	19620643
11771287	44737725
11772813	43018376
11773042	27335747
11773042	38936699
11773042	39501498
11773042	39532830
11773042	42899390
11773042	43179170
11773042	45946693
11774497	11774497
11775474	11775474
11775548	45969649
11779937	11779937
11788972	40453440
11789292	27062895
11789292	28869478
11789292	44846137
11792785	11792785
11794729	21086468
11794979	19573052
11794979	36578620
11794979	38605100
11794979	43568006
11794979	43700908
11794979	44575739
11795199	43226147
11796161	35103015
11804966	11804966
1181	1181
11811582	12048037
11812133	19434599
11812133	21015606
11812133	35771348
11812133	4406227
11816501	21374157
11816501	21571151
11816501	36755471
11816501	39348744
11816501	40150829
11816501	44143107
11816501	44178075
11816501	44928699
11817645	39856833
11817645	42753979
11818184	11818184
11818627	36368191
11818627	38714209
11818627	42548238
11821493	19635606
11821493	20628813
11821493	26019995
11821493	31401864
11821493	32695091
11821493	32914574
11821493	33376687
11821493	35126531
11821493	36061529
11821493	36184904
11821493	38570866
11821493	39113628
11821493	40582099
11821493	42043682
11821493	42483322
11821493	43734759
11821493	44178382
11821493	44218197
11821493	44482870
11821493	44739608
11821493	44848154
11821493	44858998
11821493	44933018
11821493	45092262
11821493	45158346
11821493	45224078
11821493	45448142
11821493	45484685
11821493	45510755
11821493	45546153
11821493	45550072
11821493	45562141
11821493	45570629
11821493	45626235
11821493	45770394
11821493	45860252
11821493	45903728
11821493	45975326
11821493	46008555
11821493	46065624
11823125	13307873
11823125	20272249
11823125	20878903
11823125	34110589
11823125	35623736
11823125	45394928
11823125	45566263
11824285	39832587
11824285	43299505
11824285	43730519
11824285	45221747
11824285	45252918
11824285	45392437
11829532	11829532
11830247	11662010
11830247	11874220
11830247	12633436
11830247	19457911
11830247	21008890
11830247	21102961
11830247	26097656
11830247	26392399
11830247	26534530
11830247	28806786
11830247	30743748
11830247	31721029
11830247	31741727
11830247	33572114
11830247	33924568
11830247	34381226
11830247	34403318
11830247	35083141
11830247	35266538
11830247	35461389
11830247	35722526
11830247	35811326
11830247	36223539
11830247	37363502
11830247	37801452
11830247	37985967
11830247	39223260
11830247	40819897
11830247	41372791
11830247	41855124
11830247	43234901
11830247	43740582
11830247	44363673
11830247	44380227
11830247	44382672
11830247	44678303
11830247	44783180
11830247	44829035
11830247	44847671
11830247	44918317
11830247	44950550
11830247	45077726
11830247	45165825
11830247	45221747
11830247	45229695
11830247	45248454
11830247	45316888
11830247	45420496
11830247	45455309
11830902	19910669
11830902	30187200
11830902	31057441
11830902	37861457
11830902	40564570
11830902	44571450
11830902	45287192
11831795	11831795
11832200	20660871
11832200	20867226
11832200	21158327
11832200	21412661
11832200	25984368
11832200	26441978
11832200	27084584
11832200	29139903
11832200	34553969
11832200	39508928
11832200	41317998
11832200	4331444
11832200	44148111
11832200	44764742
11832200	45217789
11832200	45291432
11832200	45556047
11832200	45809368
11832217	12632186
11832217	36873534
11832217	44517156
11834250	11990555
11834250	21148073
11834250	35623736
11834250	44867799
11834250	45387168
11835229	34800410
11837004	1496049
11837004	26914726
11837004	30388902
11837004	33890234
11837004	40725208
11837004	45879215
11837004	7351714
11837243	11837243
11838096	27321791
11842931	20492186
11843259	35895702
11843665	12490346
11843665	33074577
11846643	20572340
11846643	25937214
11846643	26205619
11846643	26458740
11846643	28622904
11846643	30602190
11846643	32444327
11846643	33064684
11846643	43252994
11846643	45240745
11848299	32433389
11848299	33286303
11848299	38684122
11856149	32533924
11856149	36049032
11856149	44445051
11856149	45466773
11858198	20215848
11858198	28339970
11858198	29792969
11858198	30418747
11858198	37157027
11858198	44733273
11858198	44997500
11858198	45923074
11858198	6292927
11860750	11860750
11860858	20692018
11860858	26534530
11860858	31741727
11860943	26131558
11860943	30751401
11866284	12138792
11866284	39516455
118680	118680
11870334	21708599
11870334	29158536
11870334	30418547
11870334	30473739
11870334	31860642
11870334	40752833
11870334	43849208
11870334	44439556
11870334	45132635
11871770	11601501
11872253	11872253
11876139	20511399
11876643	11876643
11876961	21672720
11876961	43648204
11876961	44498894
11879925	39256311
11879925	44596849
11880237	27669582
11880237	30628046
11880237	31519598
11880237	35915940
11880237	46043041
11881055	30365482
11881055	34202457
11881055	41888869
11881055	42753979
11881055	42877458
11881055	43058606
11881055	43177424
11881055	43183755
11881055	43447308
11881055	44860905
11881055	44872459
11881055	44937500
11881055	45144221
11881055	45192793
11881055	45255891
11881055	45279447
11881055	45570714
11881055	45586476
11881055	45666414
11881055	45765315
11881055	45792700
11881055	45856680
11881055	45877080
11881055	45912517
11885694	26969514
11887908	11887908
11889562	11889562
11890755	5189105
11892114	12971315
11892114	31855501
11892114	34149374
11892114	45562302
11895716	11883476
11895716	20561903
11895716	27389441
11895716	32656263
11895716	33459978
11895716	34403318
11895716	45316830
11897319	32374686
11904474	20492780
11904474	21432969
11904474	25910157
11904474	27690277
11904474	33279696
11904474	36212146
11904474	39550929
11904474	44447226
11904474	45092670
11904474	45611595
11904474	45659289
11904474	45690555
11904474	45883175
11905573	29897463
11905573	43736949
11905573	45889711
119064	33327861
11908197	229131
11908197	30014372
11917232	27259632
11917232	39248613
11917232	42029709
11917232	45135603
11921595	11921595
11925378	26836166
11925378	36197865
11925378	41773640
11935338	27337875
11935338	45682357
11935338	97508
11936348	11936348
11936473	20270182
11939520	37793664
11939520	39559007
11939520	39849867
11939520	43631814
11939520	44927404
11939520	45279447
11939520	45976347
11942657	20433378
11942657	29411795
11942657	31236376
11942657	33426097
11942657	36107307
11942657	36501191
11942657	44028496
11945655	11945655
11946175	12706455
11946175	28770836
11946175	29961980
11946175	30893574
11946175	33572114
11946175	33868520
11946175	33904346
11946175	37151484
11946175	38476563
11946175	40819686
11946175	41812405
11946175	41855124
11946175	42053175
11946175	43929040
11946175	43941884
11946175	44145607
11946175	44666105
11946175	44935855
11946175	45277296
11946175	45330431
11946175	45453421
11946175	45634673
11946175	45785233
11951917	44000278
11951917	44514284
11955541	19690040
11955541	20854672
11955541	21459172
11955541	27276917
11955541	36051721
11955541	44369149
11965906	35198688
11965906	37793664
11965906	44150258
11975167	21576975
11975167	28854999
11975167	30587318
11975167	44986602
11975586	30314235
11975586	41928391
11975586	44733553
11976193	11976193
11977894	11977894
11980347	27432273
11980347	32577213
11980347	43156712
11981108	11981108
11982753	12406082
11982753	12509533
11982753	21026106
11982753	36081777
11982753	37511495
11982753	45422362
11982753	45881375
11982753	4808596
119842	26814974
119842	27520262
119842	28820208
119842	33956457
119842	45345292
119842	6518210
119842	6890042
11985019	11985019
11989757	44740745
11989757	44953923
11989757	45033700
11994316	27160995
11997328	39520830
11997328	41138711
11997328	42731864
11998715	11676624
11998715	36572704
12000177	21561915
12000177	21673992
12000177	28592209
12000177	36799859
12000177	39159213
12000177	43467233
12000177	44173354
12000177	44910603
12000177	7333017
12006700	35795991
12006700	45032
12007651	28869478
12007995	29307046
12008476	28299437
12008476	45421956
12009344	12009344
12010114	12010114
12010913	29368101
12010913	30520412
12010913	44179618
12010913	44723754
12010913	45240745
12010913	5680852
12011040	12421338
12011040	13147851
12011040	13299454
12011040	26914726
12011040	27657899
12011040	32039282
12011212	43953689
12017355	27424660
12017355	29750444
12017355	32438401
12017355	32652259
12017355	34630284
12017355	36706102
12017355	38767526
12017355	45020707
12017355	45041357
12017355	45528852
12017355	45628650
12019220	36985693
12021615	40012371
12024230	12258863
12024230	28062779
12024230	35289310
12024230	44455843
12024230	45200861
12026727	12719804
12026727	19824050
12026727	3238754
12026727	32892004
12026727	38031996
12026727	45772411
12026727	45911560
12026727	5188702
12026727	5426972
12026727	5781952
12026906	20239460
12026906	20344917
12026906	27214229
12026906	43352230
12027567	29649746
12027567	34902418
12027567	34909887
12027567	35965788
12027567	40718671
12032347	11653231
12032347	41371839
12032347	44510589
12033325	12954620
12033325	21760529
12033325	30336691
12033325	30904313
12033325	31531211
12033325	35352100
12033325	37655397
12033325	37871867
12033325	43426518
12033325	45375788
12033325	45428766
12034292	19855704
12034292	29487530
12034292	31885596
12034292	41040410
12034292	44132504
12038553	12038553
12041357	12041357
12044069	29290863
12044069	29570964
12044069	38241301
12044069	44849745
12044069	45562814
12044139	37573120
12044139	44868633
12044139	6496730
12044622	12044622
12044973	12044973
12049434	36031947
12049434	37798516
12049434	41720912
12049434	42898398
12049728	34721801
12049973	13226828
12049973	26710967
12049973	29017836
12049973	30333014
12049973	30809062
12049973	31669535
12049973	40395965
12049973	42032701
12050676	11685619
12050676	12763628
12050676	12920860
12050676	19780389
12050676	20149628
12050676	20250391
12050676	20287653
12050676	20538985
12050676	20769990
12050676	20833916
12050676	21181969
12050676	21613859
12050676	25975912
12050676	27313599
12050676	27655332
12050676	28110955
12050676	28339970
12050676	28358867
12050676	29993840
12050676	31331805
12050676	31727721
12050676	32483087
12050676	32501584
12050676	32773421
12050676	34238673
12050676	34898438
12050676	36255098
12050676	36938559
12050676	381551
12050676	41069070
12050676	41906619
12050676	44224464
12050676	44417037
12050676	44955533
12050676	45081069
12050676	45459110
12050676	45568371
12050676	45658485
12050676	45758520
12050676	46071678
12050676	7342666
12052523	45311994
12052523	45538022
12056610	30835009
12056610	34622578
12056610	41079739
12056610	44994373
12063343	12063343
12066363	12202462
12066363	12231666
12066363	19734558
12066363	21840319
12066363	26195845
12066363	27454983
12066363	30853614
12066363	39992399
12066363	42591986
12066363	42927648
12066363	43984264
12066363	45269498
12066363	45902047
12066363	45964246
12066363	7115224
12068947	31057441
12068947	32183554
12068947	41500793
12068947	42492524
12068947	42847230
12068947	43418843
12068947	45705876
12070273	12070273
12078335	43713916
12078335	45099604
12080091	37263707
12080091	37457064
12080091	41123507
12080091	45291920
12085563	12085563
12086489	34050582
12086489	45338520
12088171	20117270
12088171	20368629
12088171	21425027
12088171	21711571
12088171	27696964
12088171	28660184
12088171	29732955
12088171	34672917
12088171	36362462
12088171	39894524
12088171	43603880
12088171	43734133
12088171	44517165
12088171	45454605
120898	11712522
120898	12584600
120898	1470277
120898	19589046
120898	19605570
120898	19795578
120898	19840234
120898	20742974
120898	21394133
120898	26847172
120898	27616751
120898	30841695
120898	31303183
120898	32838654
120898	34217751
120898	35593530
120898	36185467
120898	37209944
120898	37822720
120898	38076506
120898	38708465
120898	39685583
120898	40820899
120898	41646082
120898	43352230
120898	43987731
120898	44097163
120898	44389507
120898	44550124
120898	44764165
120898	45048338
120898	45233350
120898	45252555
120898	45378118
120898	45493229
12092262	12092262
12095137	34558869
12095137	41877655
12096326	31214950
12096326	45622988
12097500	39504531
12097500	45176771
12097500	45378922
12097500	45988612
12102015	12102015
12102292	20441318
12102292	44182542
12102523	44095230
12102523	45487256
12104787	12482812
12104787	21773222
12104787	28614638
12104787	29965825
12104787	30213559
12104787	30433809
12104787	31834209
12104787	31876269
12104787	32635105
12104787	33808564
12104787	35036428
12104787	42254949
12104787	44356189
12104787	44382672
12104787	44464712
12104787	44655619
12104787	44884165
12104787	44898935
12104787	45077726
12104787	45277296
12104787	45652042
12104787	45733312
12104787	46041313
12104787	46131306
12104787	5808368
12105566	29154685
12105566	29649432
12105566	33048577
12105566	35690317
12105566	37769759
12105566	44021512
12105566	44086042
12105566	44880752
12105566	45185124
12105566	45537503
12112565	31702957
12112574	12112574
12115296	12115296
12115522	19945355
12115522	20220059
12115522	21528040
12115522	21737280
12115522	27862386
12115522	28771517
12115522	30299148
12115522	30463558
12115522	31074733
12115522	33374005
12115522	344789
12115522	34594837
12115522	37713052
12115522	38268465
12115522	39559007
12115522	42852818
12115522	42914161
12115522	43041612
12115522	43230151
12115522	43368566
12115522	44885884
12115522	44968050
12115522	45701692
12115522	45814580
12115522	45935292
12115522	6140576
12115522	6967849
12116706	45093215
12119372	45881375
12122942	40920036
12123038	20432457
12123038	20699930
12123038	26138368
12123038	29215798
12123038	29863767
12123038	31087679
12123038	31191488
12123038	31827313
12123038	32612925
12123038	34803603
12123038	35002511
12123038	37383988
12123038	41875088
12123038	42419022
12123038	43757150
12123038	43981511
12123038	44367512
12123038	44572093
12123038	44694302
12123038	44839669
12123038	44909430
12123038	44935855
12123038	45133134
12123038	45193073
12123038	45217789
12123038	45275538
12123038	45280464
12123038	45282558
12123038	45305107
12123038	45310498
12123038	45316830
12123038	45334414
12123038	45484689
12123038	45522802
12123038	45525320
12123038	45552930
12123038	45685369
12123038	7351714
12123482	20891186
12125731	12825024
12125731	21416253
12125731	27510223
12125731	30940070
12125731	35033166
12125731	35270015
12125731	35650152
12125731	42642741
12125731	45913948
12125731	5809614
12125816	19459737
12125816	29368756
12125816	5847500
12128394	1493609
12128394	20440455
12128394	26534530
12128394	27846470
12128394	28558651
12128394	30042521
12128394	31306237
12128394	32954989
12128394	33226168
12128394	33269028
12128394	34632166
12128394	35170390
12128394	4331444
12128394	44148111
12128394	44505225
12128394	45003939
12128394	45835283
12132573	25936750
12132573	28684657
12132573	36762534
12132573	4145691
12132573	45902047
12132573	991117
12137763	20642670
12137763	26534530
12137763	27846470
12137763	28476513
12137763	31553716
12137763	32297607
12137763	34632166
12137763	35811326
12137763	36702223
12137763	40871141
12137763	43075210
12137763	45229695
12137763	45577369
12137763	7437901
12138792	12138792
12139152	12139152
12140370	12140370
12140465	12685695
12140465	45132635
12142272	27313599
12142272	36591753
12144350	29861312
12144350	39829716
12145750	20589737
12145750	21372067
12145750	21731431
12150717	12150717
12151021	12151021
12151627	19627932
12151935	19734558
12151935	27862386
12151935	35623736
12151935	41902494
12151935	44898935
12151935	45269498
12152183	12555426
12152183	13326165
12152183	21035651
12152183	21122448
12152183	26106058
12152183	27815764
12152183	31825551
12152183	32126983
12152183	36648542
12152183	42623633
12152183	42879685
12152183	44982195
12152183	45210433
12152183	45565471
12152684	11959415
12152684	20774638
12152684	20784730
12152684	21360743
12152684	33352217
12152684	35041909
12152684	42560986
12152684	44369091
12152684	45080464
12152684	45413944
12152684	6865334
12153031	6711671
12153499	26575208
12153499	44948300
12154437	26578442
12154437	29111477
12154437	29889338
12154437	32723311
12154437	42240893
12154437	42608587
12154437	44912973
12154437	45372522
12154437	45504812
12155887	33515581
12155887	34572632
12155887	45705655
12157917	12157917
12160294	12160294
12163676	20517571
12163801	45487346
121717	11839296
121717	12644375
121717	34558199
121717	35406178
121717	43928073
12173101	12244275
12173101	20695772
12173101	29796939
12173101	31330882
12173101	31848289
12173101	32237075
12173101	35531520
12173101	36908340
12173101	39001722
12173101	39127694
12173101	39685583
12173101	39878532
12173101	45508441
12173101	45921216
12174482	12174482
12176144	12176144
12176527	21165959
12176527	40085178
12176527	45958483
12178618	25937214
12178618	28276272
12180299	39665832
12180742	12180742
12186452	12186452
12187874	12187874
12189832	12526017
12189832	25878743
12189832	28736622
12189832	29430915
12189832	34618834
12189832	38620454
12189832	43914734
12189832	44789834
12189832	45190198
12189832	45320877
12189832	45338988
12189832	45532103
12191637	31398415
12191637	42683100
12191637	5781923
12193705	26484987
12193705	38775309
12193705	40691796
12193705	43352230
12193836	12584600
121952	1664090
121952	45424268
121952	4598320
12198085	28384440
12201487	28417385
12202449	43143030
12202462	12202462
12205422	45104358
12205970	1669920
12205970	21102850
12205970	38164422
12205970	45924591
12216074	101477
12216074	35152809
12216074	44721914
12217270	26812953
12217270	45120572
12217270	45552930
12217928	45319108
12217928	45340706
12217928	45467987
12218173	20955896
12218173	31094818
12218173	35485687
12218173	37612163
12218173	44799938
12218173	45340078
12218173	45699115
12218173	45766908
12219825	12219825
12221949	12221949
12222483	12222483
12222801	45983025
12224111	20777431
12224111	30042521
12224111	30939627
12224111	31012675
12225566	42915594
12231666	12231666
12233372	12233372
12235982	12235982
12237634	27989665
12237634	33857312
12237634	38687940
12237634	42077104
12237634	42545501
12237634	45073373
12237634	45388307
12237634	46090521
12237634	5891901
12237634	6778051
12238068	28394141
12239066	12239066
12240247	34978579
12240434	42783034
12243099	12243099
12245488	12245488
12246161	5271921
12247034	20612223
12247034	33909101
12247034	43566033
12247078	20063254
12247078	30347944
12247078	45469351
122472	11583054
122472	12163773
122472	20699930
122472	20944095
122472	27296408
122472	27297244
122472	27862386
122472	28120572
122472	29017836
122472	32667640
122472	3321349
122472	35799168
122472	37212343
122472	39403832
122472	39600678
122472	39992399
122472	43307319
122472	44382085
122472	44520436
122472	45271730
122472	7321693
12251135	27126873
12251135	28801911
12251135	33038144
12251135	33237852
12251135	35085470
12251135	36161165
12251135	38775309
12251135	44335679
12251135	44893683
12251135	45065585
12251135	45076905
12251135	45464576
12251135	45489565
12251135	45674608
12253334	26153521
12253334	34853320
12253334	4207008
12253334	5645627
12254572	42157122
12254903	32223588
12254903	33759524
12256481	12256481
12266673	12266673
12269032	34164327
12269032	35753985
12274789	12274789
12275893	42561124
12275893	44655541
12275893	45217789
12275893	45946461
12277408	30042833
12282123	26195845
12282123	36818
12282123	38031996
12282123	45547305
12286672	12286672
12287885	45317158
12288957	21162030
12289891	21122448
12291143	12291143
12294169	27118624
12294169	33375542
12294169	38031996
12294169	39992399
12294169	44349989
12294691	12294691
12302819	12302819
12309797	38712461
12313150	19783651
12313150	27342863
12313150	30896109
12313150	45196171
12316651	27190622
12316651	43144142
12318671	20826210
12318671	31305357
12318671	34412513
12318671	40114315
12318691	11754157
12319074	21086468
12319074	21248596
12319074	28913313
12319074	28938606
12319074	30182077
12319074	30346570
12319074	30668534
12319074	35574034
12319074	38391481
12319074	41687735
12319074	41845014
12319074	44570823
12319074	44884305
12319074	45121143
12319074	45165758
